participant,model,channel,channel_index,baseline_auc,occluded_auc,delta_auc,baseline_accuracy,occluded_accuracy,delta_accuracy
P15,eegnet,T7,14,0.8175,0.81375,0.003750000000000031,0.75,0.725,0.025000000000000022
P15,eegnet,TP7,15,0.8175,0.81375,0.003750000000000031,0.75,0.7375,0.012499999999999956
P15,eegnet,CP5,16,0.8175,0.82625,-0.008750000000000036,0.75,0.7625,-0.012499999999999956
P15,eegnet,CP3,17,0.8175,0.81875,-0.0012499999999999734,0.75,0.7625,-0.012499999999999956
P15,eegnet,CP1,18,0.8175,0.80875,0.008750000000000036,0.75,0.75,0.0
P15,eegnet,P1,19,0.8175,0.815625,0.00187499999999996,0.75,0.75,0.0
P15,eegnet,P3,20,0.8175,0.81,0.007499999999999951,0.75,0.7625,-0.012499999999999956
P15,eegnet,P5,21,0.8175,0.8206249999999999,-0.0031249999999999334,0.75,0.75,0.0
P15,eegnet,P7,22,0.8175,0.81625,0.0012499999999999734,0.75,0.75,0.0
P15,eegnet,P9,23,0.8175,0.818125,-0.0006249999999999867,0.75,0.75,0.0
P15,eegnet,PO7,24,0.8175,0.813125,0.004375000000000018,0.75,0.75,0.0
P15,eegnet,PO3,25,0.8175,0.818125,-0.0006249999999999867,0.75,0.75,0.0
P15,eegnet,O1,26,0.8175,0.82,-0.0024999999999999467,0.75,0.75,0.0
P15,eegnet,Iz,27,0.8175,0.8193750000000001,-0.001875000000000071,0.75,0.75,0.0
P15,eegnet,Oz,28,0.8175,0.826875,-0.009375000000000022,0.75,0.75,0.0
P15,eegnet,POz,29,0.8175,0.8287500000000001,-0.011250000000000093,0.75,0.7625,-0.012499999999999956
P15,eegnet,Pz,30,0.8175,0.826875,-0.009375000000000022,0.75,0.7375,0.012499999999999956
P15,eegnet,CPz,31,0.8175,0.824375,-0.0068749999999999645,0.75,0.75,0.0
P15,eegnet,Fpz,32,0.8175,0.825,-0.007499999999999951,0.75,0.75,0.0
P15,eegnet,Fp2,33,0.8175,0.8075,0.010000000000000009,0.75,0.7375,0.012499999999999956
P15,eegnet,AF8,34,0.8175,0.82375,-0.006249999999999978,0.75,0.775,-0.025000000000000022
P15,eegnet,AF4,35,0.8175,0.8175,0.0,0.75,0.75,0.0
P15,eegnet,AFz,36,0.8175,0.801875,0.015625,0.75,0.7625,-0.012499999999999956
P15,eegnet,Fz,37,0.8175,0.8356250000000001,-0.018125000000000058,0.75,0.75,0.0
P15,eegnet,F2,38,0.8175,0.818125,-0.0006249999999999867,0.75,0.75,0.0
P15,eegnet,F4,39,0.8175,0.8187500000000001,-0.0012500000000000844,0.75,0.75,0.0
P15,eegnet,F6,40,0.8175,0.8125,0.0050000000000000044,0.75,0.75,0.0
P15,eegnet,F8,41,0.8175,0.8225,-0.0050000000000000044,0.75,0.75,0.0
P15,eegnet,FT8,42,0.8175,0.8225,-0.0050000000000000044,0.75,0.7625,-0.012499999999999956
P15,eegnet,FC6,43,0.8175,0.823125,-0.005624999999999991,0.75,0.75,0.0
P15,eegnet,FC4,44,0.8175,0.8250000000000001,-0.007500000000000062,0.75,0.75,0.0
P15,eegnet,FC2,45,0.8175,0.8056249999999999,0.01187500000000008,0.75,0.75,0.0
P15,eegnet,FCz,46,0.8175,0.8331249999999999,-0.015624999999999889,0.75,0.7625,-0.012499999999999956
P15,eegnet,Cz,47,0.8175,0.8137500000000001,0.00374999999999992,0.75,0.75,0.0
P15,eegnet,C2,48,0.8175,0.8224999999999999,-0.004999999999999893,0.75,0.7625,-0.012499999999999956
P15,eegnet,C4,49,0.8175,0.8118749999999999,0.005625000000000102,0.75,0.75,0.0
P15,eegnet,C6,50,0.8175,0.8337500000000001,-0.016250000000000098,0.75,0.7625,-0.012499999999999956
P15,eegnet,T8,51,0.8175,0.8006249999999999,0.016875000000000084,0.75,0.7375,0.012499999999999956
P15,eegnet,TP8,52,0.8175,0.8106249999999999,0.0068750000000000755,0.75,0.7625,-0.012499999999999956
P15,eegnet,CP6,53,0.8175,0.8206249999999999,-0.0031249999999999334,0.75,0.7625,-0.012499999999999956
P15,eegnet,CP4,54,0.8175,0.8325000000000001,-0.015000000000000124,0.75,0.75,0.0
P15,eegnet,CP2,55,0.8175,0.815625,0.00187499999999996,0.75,0.75,0.0
P15,eegnet,P2,56,0.8175,0.82125,-0.003750000000000031,0.75,0.7625,-0.012499999999999956
P15,eegnet,P4,57,0.8175,0.8325,-0.015000000000000013,0.75,0.75,0.0
P15,eegnet,P6,58,0.8175,0.8206249999999999,-0.0031249999999999334,0.75,0.7625,-0.012499999999999956
P15,eegnet,P8,59,0.8175,0.8125,0.0050000000000000044,0.75,0.75,0.0
P15,eegnet,P10,60,0.8175,0.818125,-0.0006249999999999867,0.75,0.75,0.0
P15,eegnet,PO8,61,0.8175,0.8143750000000001,0.0031249999999999334,0.75,0.75,0.0
P15,eegnet,PO4,62,0.8175,0.7975000000000001,0.019999999999999907,0.75,0.75,0.0
P15,eegnet,O2,63,0.8175,0.8143750000000001,0.0031249999999999334,0.75,0.75,0.0
